,Date,stock,value,change
1796,6/6/2008,IBM,105.708262,0.736352093
1797,6/6/2008,SBUX,8.095449,-0.848884355
1798,6/6/2008,AAPL,24.559888,-2.170864949
1799,6/6/2008,GSPC,1360.680054,0.079368842
1800,6/9/2008,MSFT,22.698964,0.649584712
1801,6/9/2008,IBM,106.486647,0.063564777
1802,6/9/2008,SBUX,8.026728,1.826472755
1803,6/9/2008,AAPL,24.026726,2.21903725
1804,6/9/2008,GSPC,1361.76001,-0.243807204
1805,6/10/2008,MSFT,22.846413,-2.7608404
1806,6/10/2008,IBM,106.554335,-2.135940316
1807,6/10/2008,SBUX,8.173334,-1.513446043
1808,6/10/2008,AAPL,24.559888,-2.601811539
1809,6/10/2008,GSPC,1358.439941,-1.689434351
1810,6/11/2008,MSFT,22.21566,4.129789527
1811,6/11/2008,IBM,104.278398,0.486814153
1812,6/11/2008,SBUX,8.049635,1.422871969
1813,6/11/2008,AAPL,23.920886,-4.175652189
1814,6/11/2008,GSPC,1335.48999,0.327969886
1815,6/12/2008,MSFT,23.13312,2.939093386
1816,6/12/2008,IBM,104.78604,1.857088024
1817,6/12/2008,SBUX,8.164171,1.964094089
1818,6/12/2008,AAPL,22.922033,-0.513676078
1819,6/12/2008,GSPC,1339.869995,1.504626126
1820,6/13/2008,MSFT,23.813024,-0.481593602
1821,6/13/2008,IBM,106.732009,0.44391369
1822,6/13/2008,SBUX,8.324523,0.990639344
1823,6/13/2008,AAPL,22.804288,2.5932579
1824,6/13/2008,GSPC,1360.030029,0.008087027
1825,6/16/2008,MSFT,23.698342,-0.44936477
1826,6/16/2008,IBM,107.205807,-1.270617738
1827,6/16/2008,SBUX,8.406989,-1.25339762
1828,6/16/2008,AAPL,23.395662,2.595562374
1829,6/16/2008,GSPC,1360.140015,-0.677133302
1830,6/17/2008,MSFT,23.59185,-1.180555997
1831,6/17/2008,IBM,105.843631,-0.751395235
1832,6/17/2008,SBUX,8.301616,-1.931575732
1833,6/17/2008,AAPL,24.002911,-1.477150001
1834,6/17/2008,GSPC,1350.930054,-0.971182406
1835,6/18/2008,MSFT,23.313335,1.651445407
1836,6/18/2008,IBM,105.048327,0.692648822
1837,6/18/2008,SBUX,8.141264,1.238038712
1838,6/18/2008,AAPL,23.648352,1.202794174
1839,6/18/2008,GSPC,1337.810059,0.375232416
1840,6/19/2008,MSFT,23.698342,-2.419637627
1841,6/19/2008,IBM,105.775943,-1.823706738
1842,6/19/2008,SBUX,8.242056,-4.224564842
1843,6/19/2008,AAPL,23.932793,-3.112210932
1844,6/19/2008,GSPC,1342.829956,-1.854285562
1845,6/20/2008,MSFT,23.124928,-0.921006111
1846,6/20/2008,IBM,103.8469,0.586606822
1847,6/20/2008,SBUX,7.893865,-5.397571405
1848,6/20/2008,AAPL,23.187954,-1.203862143
1849,6/20/2008,GSPC,1317.930054,0.005307262
1850,6/23/2008,MSFT,22.911946,-0.8580633
1851,6/23/2008,IBM,104.456073,0.0
1852,6/23/2008,SBUX,7.467788,1.656447666
1853,6/23/2008,AAPL,22.908803,0.051975653
1854,6/23/2008,GSPC,1318.0,-0.281484143
1855,6/24/2008,MSFT,22.715347,2.235849622
1856,6/24/2008,IBM,104.456073,0.907178465
1857,6/24/2008,SBUX,7.591488,3.258913141
1858,6/24/2008,AAPL,22.92071,2.38961184
1859,6/24/2008,GSPC,1314.290039,0.584340729
1860,6/25/2008,MSFT,23.223228,-2.116402595
1861,6/25/2008,IBM,105.403676,-2.769308539
1862,6/25/2008,SBUX,7.838888,-4.850968658
1863,6/25/2008,AAPL,23.468426,-5.146851348
1864,6/25/2008,GSPC,1321.969971,-2.936522603
1865,6/26/2008,MSFT,22.731731,-0.432435172
1866,6/26/2008,IBM,102.484723,-0.891599229
1867,6/26/2008,SBUX,7.458626,0.429971955
1868,6/26/2008,AAPL,22.260541,1.087597107
1869,6/26/2008,GSPC,1283.150024,-0.371742891
1870,6/27/2008,MSFT,22.633431,-0.434308877
1871,6/27/2008,IBM,101.57097,-1.266143269
1872,6/27/2008,SBUX,7.490696,-3.730894966
1873,6/27/2008,AAPL,22.502646,-1.557994558
1874,6/27/2008,GSPC,1278.380005,0.126722492
1875,6/30/2008,MSFT,22.535132,-2.326420808
1876,6/30/2008,IBM,100.284936,0.624313107
1877,6/30/2008,SBUX,7.211226,-0.762380766
1878,6/30/2008,AAPL,22.152056,4.323937245
1879,6/30/2008,GSPC,1280.0,0.383596406
1880,7/1/2008,MSFT,22.01087,-3.684415927
1881,7/1/2008,IBM,100.911028,-0.142532489
1882,7/1/2008,SBUX,7.156249,0.384125818
1883,7/1/2008,AAPL,23.109897,-3.721089713
1884,7/1/2008,GSPC,1284.910034,-1.820362001
1885,7/2/2008,MSFT,21.199898,0.386402803
1886,7/2/2008,IBM,100.767197,0.36943967
1887,7/2/2008,SBUX,7.183738,-0.765311875
1888,7/2/2008,AAPL,22.249957,1.15352133
1889,7/2/2008,GSPC,1261.52002,0.10939216
1890,7/3/2008,MSFT,21.281815,0.192460089
1891,7/3/2008,IBM,101.139471,1.639618028
1892,7/3/2008,SBUX,7.12876,-3.92030311
1893,7/3/2008,AAPL,22.506615,2.962617879
1894,7/3/2008,GSPC,1262.900024,-0.838543416
1895,7/7/2008,MSFT,21.322774,-0.691514153
1896,7/7/2008,IBM,102.797772,1.958844984
1897,7/7/2008,SBUX,6.849291,2.608693367
1898,7/7/2008,AAPL,23.1734,2.506278751
1899,7/7/2008,GSPC,1252.310059,1.708034831
1900,7/8/2008,MSFT,21.175324,-2.398452085
1901,7/8/2008,IBM,104.811421,-2.809166188
1902,7/8/2008,SBUX,7.027968,-4.041723013
1903,7/8/2008,AAPL,23.75419,-2.951824499
1904,7/8/2008,GSPC,1273.699951,-2.277617266
1905,7/9/2008,MSFT,20.667444,0.871980106
1906,7/9/2008,IBM,101.867094,2.30896839
1907,7/9/2008,SBUX,6.743917,-2.37771313
1908,7/9/2008,AAPL,23.053008,1.365852127
1909,7/9/2008,GSPC,1244.689941,0.6989752
1910,7/10/2008,MSFT,20.84766,-0.785857981
1911,7/10/2008,IBM,104.219173,-0.860526882
1912,7/10/2008,SBUX,6.583566,-2.157265531
1913,7/10/2008,AAPL,23.367878,-2.292925357
1914,7/10/2008,GSPC,1253.390015,-1.108994394
1915,7/11/2008,MSFT,20.683827,-0.396038896
1916,7/11/2008,IBM,103.322339,-0.474943758
1917,7/11/2008,SBUX,6.441541,-0.426745712
1918,7/11/2008,AAPL,22.83207,0.753273794
1919,7/11/2008,GSPC,1239.48999,-0.902785911
1920,7/14/2008,MSFT,20.601911,3.976140854
1921,7/14/2008,IBM,102.831616,1.365801739
1922,7/14/2008,SBUX,6.414052,-3.00000686
1923,7/14/2008,AAPL,23.004058,-2.438465422
1924,7/14/2008,GSPC,1228.300049,-1.09012574
1925,7/15/2008,MSFT,21.421072,4.244745548
1926,7/15/2008,IBM,104.236092,2.224031001
1927,7/15/2008,SBUX,6.22163,5.596459449
1928,7/15/2008,AAPL,22.443112,1.868666877
1929,7/15/2008,GSPC,1214.910034,2.506354392
1930,7/16/2008,MSFT,22.330342,0.953778496
1931,7/16/2008,IBM,106.554335,0.460532178
1932,7/16/2008,SBUX,6.569821,0.348685299
1933,7/16/2008,AAPL,22.862499,-0.578676898
1934,7/16/2008,GSPC,1245.359985,1.201255957
1935,7/17/2008,MSFT,22.543324,-6.031976473
1936,7/17/2008,IBM,107.045052,2.66361214
1937,7/17/2008,SBUX,6.592729,-0.347473709
1938,7/17/2008,AAPL,22.730199,-3.876371694
1939,7/17/2008,GSPC,1260.319946,0.028572745
1940,7/18/2008,MSFT,21.183516,-0.85073696
1941,7/18/2008,IBM,109.896317,-0.946951662
1942,7/18/2008,SBUX,6.569821,-1.743365611
1943,7/18/2008,AAPL,21.849092,0.690284978
1944,7/18/2008,GSPC,1260.680054,-0.053943425
1945,7/21/2008,MSFT,21.0033,0.624020987
1946,7/21/2008,IBM,108.855652,1.04150219
1947,7/21/2008,SBUX,6.455285,7.381114854
1948,7/21/2008,AAPL,21.999913,-2.567805609
1949,7/21/2008,GSPC,1260.0,1.349206349
1950,7/22/2008,MSFT,21.134365,2.4418666
1951,7/22/2008,IBM,109.989386,-0.369227445
1952,7/22/2008,SBUX,6.931757,1.916729049
1953,7/22/2008,AAPL,21.434998,2.616963155
1954,7/22/2008,GSPC,1277.0,0.40641668
1955,7/23/2008,MSFT,21.650438,-3.745744081
1956,7/23/2008,IBM,109.583275,0.370595787
1957,7/23/2008,SBUX,7.06462,-5.706874538
1958,7/23/2008,AAPL,21.995944,-4.348615363
1959,7/23/2008,GSPC,1282.189941,-2.312442256
1960,7/24/2008,MSFT,20.839468,2.830187412
1961,7/24/2008,IBM,109.989386,-1.130770927
1962,7/24/2008,SBUX,6.661451,-0.825315686
1963,7/24/2008,AAPL,21.039425,1.943033139
1964,7/24/2008,GSPC,1252.540039,0.416750829
1965,7/25/2008,MSFT,21.429264,-2.522933125
1966,7/25/2008,IBM,108.745658,-1.773903469
1967,7/25/2008,SBUX,6.606473,-1.317616828
1968,7/25/2008,AAPL,21.448228,-4.761908536
1969,7/25/2008,GSPC,1257.76001,-1.859656438
1970,7/28/2008,MSFT,20.888618,2.392159213
1971,7/28/2008,IBM,106.816615,1.11683468
1972,7/28/2008,SBUX,6.519425,5.340839108
1973,7/28/2008,AAPL,20.426883,1.735756748
1974,7/28/2008,GSPC,1234.369995,2.335600842
1975,7/29/2008,MSFT,21.388307,0.459587568
1976,7/29/2008,IBM,108.00958,0.939994397
1977,7/29/2008,SBUX,6.867617,-2.134757952
1978,7/29/2008,AAPL,20.781444,1.78252772
1979,7/29/2008,GSPC,1263.199951,1.667199162
1980,7/30/2008,MSFT,21.486605,-1.944336949
1981,7/30/2008,IBM,109.024864,-0.682909359
1982,7/30/2008,SBUX,6.72101,0.136333676
1983,7/30/2008,AAPL,21.151879,-0.581678819
1984,7/30/2008,GSPC,1284.26001,-1.314375973
1985,7/31/2008,MSFT,21.068833,-1.088645963
1986,7/31/2008,IBM,108.280323,-1.047041576
1987,7/31/2008,SBUX,6.730173,-1.837991386
1988,7/31/2008,AAPL,21.028843,-1.440716448
1989,7/31/2008,GSPC,1267.380005,-0.557839478
1990,8/1/2008,MSFT,20.839468,-0.628926804
1991,8/1/2008,IBM,107.146583,0.726466471
1992,8/1/2008,SBUX,6.606473,-2.496521215
1993,8/1/2008,AAPL,20.725877,-2.18945138
1994,8/1/2008,GSPC,1260.310059,-0.89660865
1995,8/4/2008,MSFT,20.708403,3.678791648
1996,8/4/2008,IBM,107.924967,1.026966263
1997,8/4/2008,SBUX,6.441541,3.271686076
1998,8/4/2008,AAPL,20.272094,4.83587438
1999,8/4/2008,GSPC,1249.01001,2.871874101
2000,8/5/2008,MSFT,21.470222,3.090424496
2001,8/5/2008,IBM,109.03332,0.615412793
2002,8/5/2008,SBUX,6.652288,2.89255366
2003,8/5/2008,AAPL,21.252427,2.209912308
2004,8/5/2008,GSPC,1284.880005,0.335434903
2005,8/6/2008,MSFT,22.133743,1.369352667
2006,8/6/2008,IBM,109.704325,-0.085166196
2007,8/6/2008,SBUX,6.844709,-2.811237118
2008,8/6/2008,AAPL,21.722087,-0.37761565
2009,8/6/2008,GSPC,1289.189941,-1.793373828
2010,8/7/2008,MSFT,22.436832,2.701718317
2011,8/7/2008,IBM,109.610894,-0.185978777
2012,8/7/2008,SBUX,6.652288,4.132232399
2013,8/7/2008,AAPL,21.640061,3.655923151
2014,8/7/2008,GSPC,1266.069946,2.389283475
2015,8/8/2008,MSFT,23.043012,-0.817631827
2016,8/8/2008,IBM,109.407041,-1.715704933
2017,8/8/2008,SBUX,6.927176,7.804219209
2018,8/8/2008,AAPL,22.431205,2.365084711
2019,8/8/2008,GSPC,1296.319946,0.694273048
2020,8/11/2008,MSFT,22.854605,0.788532552
2021,8/11/2008,IBM,107.529939,-1.090045257
2022,8/11/2008,SBUX,7.467788,0.36811436
2023,8/11/2008,AAPL,22.961722,1.826457092
2024,8/11/2008,GSPC,1305.319946,-1.205067007
2025,8/12/2008,MSFT,23.034821,-0.746799812
2026,8/12/2008,IBM,106.357814,0.463186466
2027,8/12/2008,SBUX,7.495278,-0.366764248
2028,8/12/2008,AAPL,23.381108,1.45419969
2029,8/12/2008,GSPC,1289.589966,-0.291566319
2030,8/13/2008,MSFT,22.862797,0.0
2031,8/13/2008,IBM,106.850449,0.906200216
2032,8/13/2008,SBUX,7.467788,3.803696623
2033,8/13/2008,AAPL,23.721116,0.011154619
2034,8/13/2008,GSPC,1285.829956,0.552180167
2035,8/14/2008,MSFT,22.862797,-0.358298243
2036,8/14/2008,IBM,107.818728,-0.456910417
2037,8/14/2008,SBUX,7.75184,-1.359341782
2038,8/14/2008,AAPL,23.723762,-1.996428728
2039,8/14/2008,GSPC,1292.930054,0.407593356
2040,8/15/2008,MSFT,22.78088,-0.431493428
2041,8/15/2008,IBM,107.326093,-1.400763745
2042,8/15/2008,SBUX,7.646466,-1.078485146
2043,8/15/2008,AAPL,23.250134,-0.199164444
2044,8/15/2008,GSPC,1298.199951,-1.509780907
2045,8/18/2008,MSFT,22.682582,-0.942714546
2046,8/18/2008,IBM,105.822708,-1.629343108
2047,8/18/2008,SBUX,7.564,-3.391895822
2048,8/18/2008,AAPL,23.203828,-1.060488812
2049,8/18/2008,GSPC,1278.599976,-0.931490319
2050,8/19/2008,MSFT,22.46875,-0.109805841
2051,8/19/2008,IBM,104.098493,-0.040792137
2052,8/19/2008,SBUX,7.307437,-1.128521532
2053,8/19/2008,AAPL,22.957754,1.331184226
2054,8/19/2008,GSPC,1266.689941,0.619733192
2055,8/20/2008,MSFT,22.444078,-0.403077373
2056,8/20/2008,IBM,104.056029,0.391801421
2057,8/20/2008,SBUX,7.224971,-0.570701253
2058,8/20/2008,AAPL,23.263364,-0.881489023
2059,8/20/2008,GSPC,1274.540039,0.249496438
2060,8/21/2008,MSFT,22.353611,2.428256446
2061,8/21/2008,IBM,104.463722,1.577365777
2062,8/21/2008,SBUX,7.183738,2.295921705
2063,8/21/2008,AAPL,23.0583,1.434394556
2064,8/21/2008,GSPC,1277.719971,1.133267095
2065,8/22/2008,MSFT,22.896414,-0.646555395
2066,8/22/2008,IBM,106.111497,-1.656927901
2067,8/22/2008,SBUX,7.348671,-3.24189231
2068,8/22/2008,AAPL,23.389047,-2.39832773
2069,8/22/2008,GSPC,1292.199951,-1.962543411
2070,8/25/2008,MSFT,22.748376,-1.409977574
2071,8/25/2008,IBM,104.353306,-0.29301707
2072,8/25/2008,SBUX,7.110435,-0.064440502
2073,8/25/2008,AAPL,22.828101,0.631699501
2074,8/25/2008,GSPC,1266.839966,0.368637249
2075,8/26/2008,MSFT,22.427629,1.063438315
2076,8/26/2008,IBM,104.047533,0.718364942
2077,8/26/2008,SBUX,7.105853,0.515800144
2078,8/26/2008,AAPL,22.972306,0.59318381
2079,8/26/2008,GSPC,1271.51001,0.798265363
2080,8/27/2008,MSFT,22.666133,1.378814816
2081,8/27/2008,IBM,104.794974,0.972608667
2082,8/27/2008,SBUX,7.142505,2.501601329
2083,8/27/2008,AAPL,23.108574,-0.532434412
2084,8/27/2008,GSPC,1281.660034,1.484014442
2085,8/28/2008,MSFT,22.978657,-2.326415334
2086,8/28/2008,IBM,105.814219,-2.287684985
2087,8/28/2008,SBUX,7.321182,-2.628291443
2088,8/28/2008,AAPL,22.985536,-2.423162984
2089,8/28/2008,GSPC,1300.680054,-1.372366551
2090,8/29/2008,MSFT,22.444078,-0.696223743
2091,8/29/2008,IBM,103.393523,-2.727346857
2092,8/29/2008,SBUX,7.12876,1.156807074
2093,8/29/2008,AAPL,22.428559,-1.970153321
2094,8/29/2008,GSPC,1282.829956,-0.409251435
2095,9/2/2008,MSFT,22.287817,-0.738013059
2096,9/2/2008,IBM,100.573623,-0.059122858
2097,9/2/2008,SBUX,7.211226,1.207131769
2098,9/2/2008,AAPL,21.986682,0.463330483
2099,9/2/2008,GSPC,1277.579956,-0.203507889
2100,9/3/2008,MSFT,22.12333,-2.044606305
2101,9/3/2008,IBM,100.514161,-2.822373456
2102,9/3/2008,SBUX,7.298275,-5.33584991
2103,9/3/2008,AAPL,22.088553,-3.437948154
2104,9/3/2008,GSPC,1274.97998,-2.992205729
2105,9/4/2008,MSFT,21.670995,-2.656550841
2106,9/4/2008,IBM,97.677276,-0.582607361
2107,9/4/2008,SBUX,6.90885,0.663134965
2108,9/4/2008,AAPL,21.32916,-0.645088695
2109,9/4/2008,GSPC,1236.829956,0.44307651
2110,9/5/2008,MSFT,21.095294,1.832366024
2111,9/5/2008,IBM,97.108201,2.588996577
2112,9/5/2008,SBUX,6.954665,2.371530476
2113,9/5/2008,AAPL,21.191568,-1.410910226
2114,9/5/2008,GSPC,1242.310059,2.051016155
2115,9/8/2008,MSFT,21.481837,-0.076571664
2116,9/8/2008,IBM,99.622329,-1.918321946
2117,9/8/2008,SBUX,7.119597,-3.21749953
2118,9/8/2008,AAPL,20.892574,-3.951365686
2119,9/8/2008,GSPC,1267.790039,-3.413816773
2120,9/9/2008,MSFT,21.465388,1.302683185
2121,9/9/2008,IBM,97.711252,2.607787689
2122,9/9/2008,SBUX,6.890524,0.132979727
2123,9/9/2008,AAPL,20.067032,-0.046150323
2124,9/9/2008,GSPC,1224.51001,0.614942217
2125,9/10/2008,MSFT,21.745014,3.403929747
2126,9/10/2008,IBM,100.259354,0.982715289
2127,9/10/2008,SBUX,6.899687,3.784867343
2128,9/10/2008,AAPL,20.057771,0.685968546
2129,9/10/2008,GSPC,1232.040039,1.38063776
2130,9/11/2008,MSFT,22.485199,1.024144816
2131,9/11/2008,IBM,101.244618,-0.192949516
2132,9/11/2008,SBUX,7.160831,-1.919400137
2133,9/11/2008,AAPL,20.195361,-2.430389831
2134,9/11/2008,GSPC,1249.050049,0.212153388
2135,9/12/2008,MSFT,22.71548,-2.896456513
2136,9/12/2008,IBM,101.049267,-3.177270944
2137,9/12/2008,SBUX,7.023386,-1.630780367
2138,9/12/2008,AAPL,19.704535,-5.760714475
2139,9/12/2008,GSPC,1251.699951,-4.713589703
2140,9/15/2008,MSFT,22.057536,-3.094706498
2141,9/15/2008,IBM,97.838658,0.746593438
2142,9/15/2008,SBUX,6.90885,6.299731504
2143,9/15/2008,AAPL,18.569413,-0.341976346
2144,9/15/2008,GSPC,1192.699951,1.752328822
2145,9/16/2008,MSFT,21.37492,-5.463636823
2146,9/16/2008,IBM,98.569115,-3.946576978
2147,9/16/2008,SBUX,7.344089,-2.807237222
2148,9/16/2008,AAPL,18.50591,-8.614523685
2149,9/16/2008,GSPC,1213.599976,-4.71407071
2150,9/17/2008,MSFT,20.207072,2.808303944
2151,9/17/2008,IBM,94.679009,3.274425908
2152,9/17/2008,SBUX,7.137923,2.888319193
2153,9/17/2008,AAPL,16.911714,4.897126335
2154,9/17/2008,GSPC,1156.390015,4.334177427
2155,9/18/2008,MSFT,20.774548,-0.395883463
2156,9/18/2008,IBM,97.779203,3.240092886
2157,9/18/2008,SBUX,7.344089,0.686211728
2158,9/18/2008,AAPL,17.739902,5.086132945
2159,9/18/2008,GSPC,1206.51001,4.025656281
2160,9/19/2008,MSFT,20.692305,0.95389083
2161,9/19/2008,IBM,100.94734,-2.221286861
2162,9/19/2008,SBUX,7.394485,-5.452293162
2163,9/19/2008,AAPL,18.642177,-6.997374824
2164,9/19/2008,GSPC,1255.079956,-3.82365998
2165,9/22/2008,MSFT,20.889687,0.157484408
2166,9/22/2008,IBM,98.70501,-0.731432984
2167,9/22/2008,SBUX,6.991316,-1.310611622
2168,9/22/2008,AAPL,17.337714,-3.212505409
2169,9/22/2008,GSPC,1207.089966,-1.563263347
2170,9/23/2008,MSFT,20.922585,1.100624039
2171,9/23/2008,IBM,97.983049,0.953535341
2172,9/23/2008,SBUX,6.899687,-1.128819322
2173,9/23/2008,AAPL,16.780739,1.474285489
2174,9/23/2008,GSPC,1188.219971,-0.197772808
2175,9/24/2008,MSFT,21.152864,3.460349388
2176,9/24/2008,IBM,98.917352,3.134124537
2177,9/24/2008,SBUX,6.821802,0.268638697
2178,9/24/2008,AAPL,17.028135,2.501753715
2179,9/24/2008,GSPC,1185.869995,1.965650459
2180,9/25/2008,MSFT,21.884827,2.968805739
2181,9/25/2008,IBM,102.017545,-0.574475694
2182,9/25/2008,SBUX,6.840128,0.200931912
2183,9/25/2008,AAPL,17.454137,-2.796941493
2184,9/25/2008,GSPC,1209.180054,0.338242926
2185,9/26/2008,MSFT,22.534545,-8.72262564
2186,9/26/2008,IBM,101.431479,-4.153406853
2187,9/26/2008,SBUX,6.853872,-5.280737662
2188,9/26/2008,AAPL,16.965955,-17.91952177
2189,9/26/2008,GSPC,1213.27002,-8.806776252
2190,9/29/2008,MSFT,20.568941,6.717312282
2191,9/29/2008,IBM,97.218617,2.184169108
2192,9/29/2008,SBUX,6.491937,4.940004809
2193,9/29/2008,AAPL,13.925737,7.980238317
2194,9/29/2008,GSPC,1106.420044,5.417467021
2195,9/30/2008,MSFT,21.950621,-0.786816009
2196,9/30/2008,IBM,99.342036,-5.839605502
2197,9/30/2008,SBUX,6.812639,-0.470742689
2198,9/30/2008,AAPL,15.037044,-3.99436884
2199,9/30/2008,GSPC,1166.359985,-0.454398819
2200,10/1/2008,MSFT,21.77791,-0.86857738
2201,10/1/2008,IBM,93.540853,-4.89421451
2202,10/1/2008,SBUX,6.780569,-4.256751904
2203,10/1/2008,AAPL,14.436409,-8.266127678
2204,10/1/2008,GSPC,1161.060059,-4.029079257
2205,10/2/2008,MSFT,21.588752,0.266666642
2206,10/2/2008,IBM,88.962763,-1.241164239
2207,10/2/2008,SBUX,6.491937,-3.599156923
2208,10/2/2008,AAPL,13.243077,-3.026977794
2209,10/2/2008,GSPC,1114.280029,-1.350652314
2210,10/3/2008,MSFT,21.646322,-5.357145662
2211,10/3/2008,IBM,87.858589,-2.726218378
2212,10/3/2008,SBUX,6.258282,-5.051242498
2213,10/3/2008,AAPL,12.842212,1.102302314
2214,10/3/2008,GSPC,1099.22998,-3.851784046
2215,10/6/2008,MSFT,20.486697,-6.744278983
2216,10/6/2008,IBM,85.463372,-4.939376836
2217,10/6/2008,SBUX,5.942161,-5.319983757
2218,10/6/2008,AAPL,12.983772,-9.150199187
2219,10/6/2008,GSPC,1056.890015,-5.73948416
2220,10/7/2008,MSFT,19.105017,-0.947049668
2221,10/7/2008,IBM,81.242014,-5.331938226
2222,10/7/2008,SBUX,5.626039,-6.107476326
2223,10/7/2008,AAPL,11.795731,0.706594615
2224,10/7/2008,GSPC,996.22998,-1.133270252
2225,10/8/2008,MSFT,18.924083,-3.085618468
2226,10/8/2008,IBM,76.91024,-1.711764259
2227,10/8/2008,SBUX,5.28243,-4.509969843
2228,10/8/2008,AAPL,11.879079,-1.169392004
2229,10/8/2008,GSPC,984.940002,-7.61670953
2230,10/9/2008,MSFT,18.340158,-3.587439105
2231,10/9/2008,IBM,75.593718,-1.404493691
2232,10/9/2008,SBUX,5.044194,0.635780464
2233,10/9/2008,AAPL,11.740166,9.082716548
2234,10/9/2008,GSPC,909.919983,-1.175928895
2235,10/10/2008,MSFT,17.682216,18.60464774
2236,10/10/2008,IBM,74.532009,5.082618932
2237,10/10/2008,SBUX,5.076264,5.956664192
2238,10/10/2008,AAPL,12.806492,13.90495539
2239,10/10/2008,GSPC,899.219971,11.58003696
2240,10/13/2008,MSFT,20.97193,-5.490190936
2241,10/13/2008,IBM,78.320187,1.50742873
2242,10/13/2008,SBUX,5.37864,-3.747861913
2243,10/13/2008,AAPL,14.587229,-5.604930176
2244,10/13/2008,GSPC,1003.349976,-0.532213697
2245,10/14/2008,MSFT,19.820531,-5.975107327
2246,10/14/2008,IBM,79.500808,-5.673074417
2247,10/14/2008,SBUX,5.177056,-10.44247928
2248,10/14/2008,AAPL,13.769625,-5.889702879
2249,10/14/2008,GSPC,998.01001,-9.034977816
2250,10/15/2008,MSFT,18.636233,6.751986842
2251,10/15/2008,IBM,74.990668,3.658393868
2252,10/15/2008,SBUX,4.636443,4.34783734
2253,10/15/2008,AAPL,12.958635,4.022460699
2254,10/15/2008,GSPC,907.840027,4.250745159
2255,10/16/2008,MSFT,19.894549,-1.074822053
2256,10/16/2008,IBM,77.734122,-0.808565124
2257,10/16/2008,SBUX,4.838028,-1.041684753
2258,10/16/2008,AAPL,13.479891,-4.406712191
2259,10/16/2008,GSPC,946.429993,-0.621282614
2260,10/17/2008,MSFT,19.680718,3.301292158
2261,10/17/2008,IBM,77.105591,1.905710054
2262,10/17/2008,SBUX,4.787631,6.507184869
2263,10/17/2008,AAPL,12.885871,1.067758633
2264,10/17/2008,GSPC,940.549988,4.768490412
2265,10/20/2008,MSFT,20.330436,-5.501613443
2266,10/20/2008,IBM,78.575,-3.94552084
2267,10/20/2008,SBUX,5.099171,-5.570532936
2268,10/20/2008,AAPL,13.023461,-7.060135551
2269,10/20/2008,GSPC,985.400024,-3.079971104
2270,10/21/2008,MSFT,19.211934,-7.833906779
2271,10/21/2008,IBM,75.474807,-5.919425538
2272,10/21/2008,SBUX,4.81512,-4.947664856
2273,10/21/2008,AAPL,12.103987,5.880426012
2274,10/21/2008,GSPC,955.049988,-6.101247027
2275,10/22/2008,MSFT,17.706889,3.669295041
2276,10/22/2008,IBM,71.007132,0.897128193
2277,10/22/2008,SBUX,4.576884,2.702712151
2278,10/22/2008,AAPL,12.815753,1.403936234
2279,10/22/2008,GSPC,896.780029,1.263404139
2280,10/23/2008,MSFT,18.356607,-1.612907004
2281,10/23/2008,IBM,71.644157,-2.703021546
2282,10/23/2008,SBUX,4.700584,-5.653020986
2283,10/23/2008,AAPL,12.995678,-1.883326134
2284,10/23/2008,GSPC,908.109985,-3.451119965
2285,10/24/2008,MSFT,18.060532,-3.551905337
2286,10/24/2008,IBM,69.7076,-2.936511944
2287,10/24/2008,SBUX,4.434859,-0.929770259
2288,10/24/2008,AAPL,12.750927,-4.4511352
2289,10/24/2008,GSPC,876.77002,-3.176435823
2290,10/27/2008,MSFT,17.419039,9.065155661
2291,10/27/2008,IBM,67.660628,9.565647248
2292,10/27/2008,SBUX,4.393625,13.24295997
2293,10/27/2008,AAPL,12.183366,8.49169269
2294,10/27/2008,GSPC,848.919983,10.78900589
2295,10/28/2008,MSFT,18.998102,-0.432901139
2296,10/28/2008,IBM,74.132805,1.054075858
2297,10/28/2008,SBUX,4.975471,4.327811377
2298,10/28/2008,AAPL,13.21794,4.644180561
2299,10/28/2008,GSPC,940.51001,-1.107907719
2300,10/29/2008,MSFT,18.915859,-1.60869776
2301,10/29/2008,IBM,74.914221,2.823135543
2302,10/29/2008,SBUX,5.1908,11.38570163
2303,10/29/2008,AAPL,13.831805,6.207555702
2304,10/29/2008,GSPC,930.090027,2.580395371
2305,10/30/2008,MSFT,18.61156,-1.325670712
2306,10/30/2008,IBM,77.029151,2.514058606
2307,10/30/2008,SBUX,5.781809,4.041209248
2308,10/30/2008,AAPL,14.690422,-3.106990391
2309,10/30/2008,GSPC,954.090027,1.536539801
2310,10/31/2008,MSFT,18.364832,1.298705047
2311,10/31/2008,IBM,78.965709,-0.311930334
2312,10/31/2008,SBUX,6.015464,-4.569689055
2313,10/31/2008,AAPL,14.233992,-0.585556041
2314,10/31/2008,GSPC,968.75,-0.252904465
2315,11/3/2008,MSFT,18.603337,4.022987919
2316,11/3/2008,IBM,78.719391,0.776868307
2317,11/3/2008,SBUX,5.740576,-0.71827287
2318,11/3/2008,AAPL,14.150644,3.767764916
2319,11/3/2008,GSPC,966.299988,4.082584341
2320,11/4/2008,MSFT,19.351747,-6.162353197
2321,11/4/2008,IBM,79.330937,-3.704495511
2322,11/4/2008,SBUX,5.699343,-6.189713446
2323,11/4/2008,AAPL,14.683807,-6.928550614
